CODLOCAL | DESCRLOCAL         | LOCAL_PATH                                       | LOCAL_PATH_CODES     | LOCAL_DEPTH | CODPROD | DESCRPROD                                | UNIDADE | MARCA      | NCM      | TOTAL_ESTOQUE     
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6761    | CRUZETA CARDAN CZ271 - 0004102731        | MM      | GENERICO   | 87089990 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6886    | CRUZETA CARDAN CZ285 - 3500205           | MM      | GENERICO   | 87085099 | 7                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10496   | CRUZETA CARDAN CZ-285 MR232151 - 196837  | MM      | GENERICO   | 87085099 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13750   | CRUZETA CARDAN NAKATA M/VO               | MM      | NAKATA     | 87089990 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9290    | CRUZETA CARDAN STAHL CZ210               | MM      | STAHL      | 87089990 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9218    | CRUZETA CARDAN STAHL CZ252               | MM      | STAHL      | 87089990 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13751   | CRUZETA CARDAN V ZM                      | MM      | ZM         | 87089990 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3778    | CUBO DE RODA NAKATA NKF 8093             | MM      | NAKATA     | None     | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13419   | CUBO RODA TRASEIRO 2S0501653A - 10FUROS  | MM      | GENERICO   | 87085099 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3919    | CUICA DE FREIO ESTACIONARIO LNG 43428    | MM      | GENERICO   | 87083090 | 0                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11089   | CUICA DE FREIO TRISTOP TRACAO            | MM      | GENERICO   | 87083011 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2569    | CUPILHA                                  | MM      | GENERICO   | 73182400 | 1070              
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6071    | CUPILHA HYSTER 15211                     | MM      | HYSTER     | 73182400 | 80                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12923   | DEFLETOR COLUNA FRONTAL LADO DIREITO     | MM      | VOLKSWAGEN | 87089490 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12759   | DEFLETOR COLUNA FRONTAL LADO ESQUERDO    | MM      | VOLKSWAGEN | 87089490 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13418   | DEFLETOR CUBO RODA TRAS. VW 2RP501222    | MM      | STEEL      | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13965   | DEFLETOR EIXO PILOTO WF778               | MM      | GENERICO   | 87089100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12338   | DEFLETOR INFERIOR RADIADOR 52036366      | MM      | FIAT       | 87089100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7277    | DEFLETOR SAIA RADIADOR  VW 2T0121207A    | MM      | VOLKSWAGEN | 87089100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2197    | DESCARBONIZANTE SPRAY                    | MM      | GENERICO   | 27101932 | 17                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2194    | DESENGRIPANTE ANTIFERRUGEM SPRAY         | MM      | ORBI QUIMI | 27101932 | 10                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14684   | DESENGRIPANTE ANTIFERRUGEM SPRAY         | MM      | LOCTITE    | 27101932 | 10                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6332    | DESLIZANTE INFERIO CENTRAL HYSTER1467201 | MM      | HYSTER     | 84312011 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6327    | DESLIZANTE INFERIOR DIR.  HYSTER1467145  | MM      | HYSTER     | 84312011 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6328    | DESLIZANTE INFERIOR ESQ  HYSTER1467146   | MM      | HYSTER     | 84312011 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6329    | DESLIZANTE SUPERIOR DIR. HYSTER 1467147  | MM      | HYSTER     | 84312011 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6330    | DESLIZANTE SUPERIOR ESQ. HYSTER 1467148  | MM      | HYSTER     | 84312011 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3214    | DIAFRAGMA CUICA DE FREIO BINS            | MM      | GENERICO   | 87083011 | 23                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5741    | DIAFRAGMA DE CUICA TIPO BINS             | MM      | BINS       | 40169300 | 9                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7103    | DIAFRAGMA MIXER GAZ IMPCO HYSTER1650223  | MM      | HYSTER     | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11055   | DIFUSOR AR DO PAINEL DA CABINE XCMG      | MM      | XCMG       | 87089990 | 20                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14363   | DIFUSOR AR ORIGINAL PALIO 100213127      | MM      | FIAT       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7662    | DIFUSOR DE AR CONDICIONADO 99707006529   | MM      | GENERICO   | 84799090 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3578    | DIFUSOR PORTA BICO SOLDA MIG 15AK - 1MM  | MM      | GENERICO   | 85159000 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14965   | DISCO DE CORTE 115X1,6X22,23MM AZUL      | MM      | NORTON     | 68042211 | 25                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7805    | DISCO DE CORTE 12"                       | MM      | GENERICO   | 68042211 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2651    | DISCO DE CORTE 4"                        | MM      | CARBORUNDU | 68042211 | 50                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2652    | DISCO DE CORTE 7"                        | MM      | CARBORUNDU | 68042211 | 26                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11771   | DISCO DE CORTE 7"                        | MM      | CARBORUNDU | 68042211 | 25                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6164    | DISCO DE CORTE 9"                        | MM      | GENERICO   | 68042211 | 30                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6029    | DISCO DE CORTE DIAMANTADO                | MM      | GENERICO   | 68042211 | 14                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2654    | DISCO DE DESBASTE 4"                     | MM      | GENERICO   | 68042211 | 11                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2655    | DISCO DE DESBASTE 7"                     | MM      | GENERICO   | 68042211 | 89                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11770   | DISCO DE DESBASTE 7"                     | MM      | GENERICO   | 68042211 | 12                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6016    | DISCO DE DESBASTE ACO 4.1/2 115BDA600    | MM      | GENERICO   | 68042211 | 20                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12587   | DISCO DE FREIO DIANTEIRO - DAILY 2996122 | MM      | GENERICO   | 87083090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2644    | DISCO DE POLICORTE                       | MM      | ICDER      | 68042211 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8574    | DISCO EMBREAGEM 395MM 10ESTRIAS          | MM      | MERCEDES B | 87089300 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7896    | DISCO EMBREAGEM 420MM 10ESTRIAS          | MM      | MERCEDES B | 87089300 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8261    | DISCO EMBREAGEM 430MM 10 ESTRIAS FORD    | MM      | GENERICO   | 87089300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2656    | DISCO FLAP 4"                            | MM      | CARBORUNDU | 68042211 | 85                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2653    | DISCO FLAP 7"                            | MM      | CARBORUNDU | 68042211 | 12                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6022    | DISCO FLAP EVOLUTION NORTON 4.1/2        | MM      | NORTON     | 68042211 | 45                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7429    | DISCO FREIO TRASEIRO PAR RENAULT MASTER  | MM      | GENERICO   | 87083090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9741    | DISJUNTOR AUTOMOTIVO BATERIA             | MM      | GENERICO   | None     | 13                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9337    | DISJUNTOR AUTOMOTIVO BATERIA 150A        | MM      | GENERICO   | None     | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7409    | DISPLAY CLARK 8152754                    | MM      | CLARK      | 85318000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10247   | DISPLAY COM INCLINOMETRO + TORRE         | MM      | GENERICO   | 84811000 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11425   | DISPLAY HYSTER 2098298                   | MM      | CLARK      | 85318000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6467    | DISPOSITIVO ANTIFURTO TANQUE COMBUSTIVEL | MM      | GENERICO   | None     | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5135    | DOBRADICA                                | MM      | GENERICO   | 83021000 | 44                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3654    | DOBRADICA GONZO COM ABA                  | MM      | GENERICO   | 83021000 | 10                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3653    | DOBRADIÇA GONZO SEM ABA                  | MM      | GENERICO   | 83021000 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14072   | DOBRADICA NYLON                          | MM      | GENERICO   | 83021000 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14519   | DOBRADIÇA PORTA CADEADO ZINCADO          | MM      | GENERICO   | 83021000 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3607    | DOBRADICA REFORCADA                      | MM      | GENERICO   | 83021000 | 48                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3619    | DOBRADICA TAMPA CARROCERIA RANDON        | MM      | GENERICO   | 87169090 | 236               
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11997   | DORMENTE DE MADEIRA EUCALIPTO            | MM      | GENERICO   | 44130000 | 120               
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3673    | DORMENTE DE MADEIRA GARAPA               | MM      | GENERICO   | 44130000 | 468               
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7532    | DRENO TIPO BOIA MECANICO 1/2" AZUL       | MM      | GENERICO   | 84219999 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6399    | EIXO CURTO ROLDANA TORRE HYSTER 1360534  | MM      | HYSTER     | 87088000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6719    | EIXO DO CAMBIO SAIDA TOMADA DE FORCA     | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11413   | EIXO L DE ACIONAMENTO MAÇANETA INTERNA   | MM      | GENERICO   | 83012000 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7140    | EIXO SETOR CAIXA DIR.8090 8090005140741  | MM      | GENERICO   | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6480    | EIXO SUPORTE DA ROLDANA HYSTER 1360548   | MM      | HYSTER     | 87088000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12773   | ELASTICO AMARELO DIVERSOS                | MM      | GENERICO   | 40169990 | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15247   | ELEMENTO FILTRANTE DIESEL 4710900855     | MM      | GENERICO   | 84219999 | 0                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12113   | ELEMENTO FILTRANTE TADANO 34783847530    | MM      | TADANO     | 84212990 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14588   | ELEMENTO FILTRO COMB. PARKER	RES-2006W   | MM      | PARKER RAC | 84219999 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6015    | ELETRO VENTILADOR UNIVERSAL  24V         | MM      | GENERICO   | None     | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3484    | ELETROBOMBA LIMPADOR PARABRISA IM20600   | MM      | MARILIA    | 84137090 | 9                 
